Mkt-RF_percent,SMB_percent,HML_percent,RMW_percent,CMA_percent,RF_percent,Mkt-RF,SMB,HML,RMW,CMA,RF
0.03,0.15,0.5,-0.58,0.03,0.006,0.0003,0.0015,0.005,-0.0058,0.0003,0.00006
-2.13,-0.01,-0.27,0.56,-0.44,0.006,-0.0213,-0.0001,-0.0027,0.0056,-0.0044,0.00006
-4.03,0.64,-0.56,0.21,-0.16,0.006,-0.0403,0.0064,-0.0056,0.0021,-0.0016,0.00006
1.67,-0.47,-0.23,0.1,-0.19,0.006,0.0167,-0.0047,-0.0023,0.001,-0.0019,0.00006
-0.37,0.57,0.26,0.33,0.32,0.006,-0.0037,0.0057,0.0026,0.0033,0.0032,0.00006
-3.67,0.82,0.48,0.37,0.09,0.006,-0.0367,0.0082,0.0048,0.0037,0.0009,0.00006
1.36,-0.57,0.11,0.17,-0.47,0.006,0.0136,-0.0057,0.0011,0.0017,-0.0047,0.00006
1.36,-0.44,-0.29,-0.23,-0.19,0.006,0.0136,-0.0044,-0.0029,-0.0023,-0.0019,0.00006
0.31,0.1,-0.23,0.19,-0.03,0.006,0.0031,0.001,-0.0023,0.0019,-0.0003,0.00006
1.52,0.3,0.46,-0.67,-0.07,0.006,0.0152,0.003,0.0046,-0.0067,-0.0007,0.00006
1.21,-0.17,-0.65,0.15,-0.29,0.006,0.0121,-0.0017,-0.0065,0.0015,-0.0029,0.00006
0.03,0.35,0.13,0,0.09,0.006,0.0003,0.0035,0.0013,0,0.0009,0.00006
-0.62,-0.28,-0.25,-0.22,-0.52,0.006,-0.0062,-0.0028,-0.0025,-0.0022,-0.0052,0.00006
-0.43,0.8,0.2,0.09,-0.28,0.006,-0.0043,0.008,0.002,0.0009,-0.0028,0.00006
0.01,-0.05,-0.39,0.09,0.45,0.006,0.0001,-0.0005,-0.0039,0.0009,0.0045,0.00006
1.54,-0.36,-0.14,-0.13,-0.1,0.006,0.0154,-0.0036,-0.0014,-0.0013,-0.001,0.00006
1.12,-0.46,-0.07,-0.15,-0.23,0.006,0.0112,-0.0046,-0.0007,-0.0015,-0.0023,0.00006
-1.25,-0.2,0.01,-0.03,-0.05,0.006,-0.0125,-0.002,0.0001,-0.0003,-0.0005,0.00006
-1.1,-0.43,-0.31,0.24,-0.27,0.006,-0.011,-0.0043,-0.0031,0.0024,-0.0027,0.00006
-1.18,0.96,-0.04,-0.27,0.05,0.006,-0.0118,0.0096,-0.0004,-0.0027,0.0005,0.00006
0.7,1.1,-0.5,-0.4,-0.39,0.006,0.007,0.011,-0.005,-0.004,-0.0039,0.00006
1.06,-0.41,0.25,-0.6,0.09,0.006,0.0106,-0.0041,0.0025,-0.006,0.0009,0.00006
0.36,0.68,0.1,0.27,-0.02,0.006,0.0036,0.0068,0.001,0.0027,-0.0002,0.00006
0.05,0.78,-0.45,-0.08,-0.43,0.006,0.0005,0.0078,-0.0045,-0.0008,-0.0043,0.00006
0.37,-0.58,-0.33,-0.03,-0.18,0.006,0.0037,-0.0058,-0.0033,-0.0003,-0.0018,0.00006
1.7,-0.2,0.28,-0.25,-0.04,0.006,0.017,-0.002,0.0028,-0.0025,-0.0004,0.00006
-0.09,0.43,-0.06,-0.35,-0.23,0.006,-0.0009,0.0043,-0.0006,-0.0035,-0.0023,0.00006
-0.67,0.1,0,0.45,0.05,0.006,-0.0067,0.001,0,0.0045,0.0005,0.00006
-0.53,0.15,-0.54,-0.11,-0.42,0.006,-0.0053,0.0015,-0.0054,-0.0011,-0.0042,0.00006
-0.18,-0.41,0.31,0.07,-0.14,0.006,-0.0018,-0.0041,0.0031,0.0007,-0.0014,0.00006
0.25,0.47,0.2,0.05,0.32,0.006,0.0025,0.0047,0.002,0.0005,0.0032,0.00006
-1.38,0.4,0.41,0.37,0.12,0.006,-0.0138,0.004,0.0041,0.0037,0.0012,0.00006
0.15,-0.12,-0.38,-0.03,-0.11,0.006,0.0015,-0.0012,-0.0038,-0.0003,-0.0011,0.00006
-0.06,0.7,0.45,-1.09,0.8,0.006,-0.0006,0.007,0.0045,-0.0109,0.008,0.00006
-2.54,0.39,-0.46,0.21,0.04,0.006,-0.0254,0.0039,-0.0046,0.0021,0.0004,0.00006
-2.09,0.1,-0.2,0.08,0.73,0.006,-0.0209,0.001,-0.002,0.0008,0.0073,0.00006
2.67,-0.64,0.02,0.05,-0.6,0.006,0.0267,-0.0064,0.0002,0.0005,-0.006,0.00006
-1.87,-0.24,0.4,0.71,0.55,0.006,-0.0187,-0.0024,0.004,0.0071,0.0055,0.00006
-0.35,0.18,0.65,0.71,0.07,0.006,-0.0035,0.0018,0.0065,0.0071,0.0007,0.00006
1.41,-0.28,-0.21,-0.34,-0.18,0.006,0.0141,-0.0028,-0.0021,-0.0034,-0.0018,0.00006
-2.29,-0.07,0.39,0.11,-0.09,0.007,-0.0229,-0.0007,0.0039,0.0011,-0.0009,0.00007
1.24,-0.04,0.17,0.26,0.12,0.007,0.0124,-0.0004,0.0017,0.0026,0.0012,0.00007
1.17,0.33,-0.32,0.07,-0.14,0.007,0.0117,0.0033,-0.0032,0.0007,-0.0014,0.00007
0.75,0.06,0.48,0.12,0.25,0.007,0.0075,0.0006,0.0048,0.0012,0.0025,0.00007
-2.19,0.38,-0.06,0.11,0.04,0.007,-0.0219,0.0038,-0.0006,0.0011,0.0004,0.00007
0.3,-0.25,-0.5,-0.76,-0.31,0.007,0.003,-0.0025,-0.005,-0.0076,-0.0031,0.00007
1.77,0.34,-0.12,-0.83,0.37,0.007,0.0177,0.0034,-0.0012,-0.0083,0.0037,0.00007
-0.49,0.8,-0.31,-0.61,0.27,0.007,-0.0049,0.008,-0.0031,-0.0061,0.0027,0.00007
0.84,-0.16,0.19,-0.2,0,0.007,0.0084,-0.0016,0.0019,-0.002,0,0.00007
-0.37,-0.11,-0.25,-0.13,0.14,0.007,-0.0037,-0.0011,-0.0025,-0.0013,0.0014,0.00007
0.82,0.14,-0.04,0.82,0.03,0.007,0.0082,0.0014,-0.0004,0.0082,0.0003,0.00007
1.09,0.01,-1.18,-0.21,-0.46,0.007,0.0109,0.0001,-0.0118,-0.0021,-0.0046,0.00007
0.13,0.24,0.01,-0.23,0.42,0.007,0.0013,0.0024,0.0001,-0.0023,0.0042,0.00007
-0.49,-0.29,1.08,-0.48,0.1,0.007,-0.0049,-0.0029,0.0108,-0.0048,0.001,0.00007
-0.81,0.11,0.62,-0.58,0.28,0.007,-0.0081,0.0011,0.0062,-0.0058,0.0028,0.00007
-0.05,-0.07,0.2,0.31,0.07,0.007,-0.0005,-0.0007,0.002,0.0031,0.0007,0.00007
-1.3,0.63,0.98,0.09,0.23,0.007,-0.013,0.0063,0.0098,0.0009,0.0023,0.00007
0.1,-0.28,0.01,0.4,0.16,0.007,0.001,-0.0028,0.0001,0.004,0.0016,0.00007
0.96,-0.54,-0.85,-0.48,-0.48,0.007,0.0096,-0.0054,-0.0085,-0.0048,-0.0048,0.00007
0.01,-0.27,0.07,0.63,0.09,0.007,0.0001,-0.0027,0.0007,0.0063,0.0009,0.00007
-0.8,-0.05,-0.07,-0.48,-0.02,0.007,-0.008,-0.0005,-0.0007,-0.0048,-0.0002,0.00007
0.24,0.25,-0.53,0.01,-0.97,0.006,0.0024,0.0025,-0.0053,0.0001,-0.0097,0.00006
-0.63,1.24,-0.28,0.01,-0.03,0.006,-0.0063,0.0124,-0.0028,0.0001,-0.0003,0.00006
-0.25,-0.58,-0.17,0,-0.1,0.006,-0.0025,-0.0058,-0.0017,0,-0.001,0.00006
1.3,-0.03,-0.23,-0.38,0.06,0.006,0.013,-0.0003,-0.0023,-0.0038,0.0006,0.00006
0.42,0.39,-0.36,-0.52,-0.32,0.006,0.0042,0.0039,-0.0036,-0.0052,-0.0032,0.00006
0.07,0.49,0.26,-0.25,0.14,0.006,0.0007,0.0049,0.0026,-0.0025,0.0014,0.00006
0.89,-0.23,0.24,-0.88,-0.01,0.006,0.0089,-0.0023,0.0024,-0.0088,-0.0001,0.00006
0.84,-0.37,-0.04,0.25,-0.33,0.006,0.0084,-0.0037,-0.0004,0.0025,-0.0033,0.00006
0.19,0.11,-0.37,0.2,0.13,0.006,0.0019,0.0011,-0.0037,0.002,0.0013,0.00006
0.05,-0.28,0.12,-0.18,0.5,0.006,0.0005,-0.0028,0.0012,-0.0018,0.005,0.00006
-0.55,0.71,0.41,-0.08,0.43,0.006,-0.0055,0.0071,0.0041,-0.0008,0.0043,0.00006
0.49,0.68,-0.24,0.36,0.1,0.006,0.0049,0.0068,-0.0024,0.0036,0.001,0.00006
0.02,0.87,0.25,-0.32,0.3,0.006,0.0002,0.0087,0.0025,-0.0032,0.003,0.00006
-0.23,0.46,-0.58,0.05,-0.2,0.006,-0.0023,0.0046,-0.0058,0.0005,-0.002,0.00006
0.72,-0.19,0.44,0.2,0.07,0.006,0.0072,-0.0019,0.0044,0.002,0.0007,0.00006
-0.42,-0.66,0.59,-0.29,-0.39,0.006,-0.0042,-0.0066,0.0059,-0.0029,-0.0039,0.00006
0.29,-0.07,-0.72,-0.04,-0.37,0.006,0.0029,-0.0007,-0.0072,-0.0004,-0.0037,0.00006
-0.16,0.32,-0.31,0.48,0.09,0.006,-0.0016,0.0032,-0.0031,0.0048,0.0009,0.00006
-0.21,0.22,-0.4,0.61,-0.52,0.006,-0.0021,0.0022,-0.004,0.0061,-0.0052,0.00006
-1.03,1.1,-1.03,0.17,-0.03,0.006,-0.0103,0.011,-0.0103,0.0017,-0.0003,0.00006
1.31,0.05,0.35,-0.7,0.2,0.006,0.0131,0.0005,0.0035,-0.007,0.002,0.00006
-0.7,0.04,-0.4,-0.51,-0.16,0.006,-0.007,0.0004,-0.004,-0.0051,-0.0016,0.00006
1.06,-0.21,-0.13,-0.02,-0.17,0.006,0.0106,-0.0021,-0.0013,-0.0002,-0.0017,0.00006
0.48,0.14,-0.46,1.03,-0.29,0.006,0.0048,0.0014,-0.0046,0.0103,-0.0029,0.00006
0.16,0.79,-0.41,0.22,0.12,0.006,0.0016,0.0079,-0.0041,0.0022,0.0012,0.00006
0.86,-0.28,0.17,-0.02,0.15,0.006,0.0086,-0.0028,0.0017,-0.0002,0.0015,0.00006
-0.14,-0.24,0.92,0.13,0.59,0.006,-0.0014,-0.0024,0.0092,0.0013,0.0059,0.00006
0.31,0.04,-0.4,0.24,-0.19,0.006,0.0031,0.0004,-0.004,0.0024,-0.0019,0.00006
0.12,0.15,-0.16,0.22,0.24,0.006,0.0012,0.0015,-0.0016,0.0022,0.0024,0.00006
0.23,0.19,-0.61,0.07,-0.17,0.006,0.0023,0.0019,-0.0061,0.0007,-0.0017,0.00006
-0.33,0.06,-0.21,-0.47,-0.16,0.006,-0.0033,0.0006,-0.0021,-0.0047,-0.0016,0.00006
0.27,0.2,-0.99,0,-0.59,0.006,0.0027,0.002,-0.0099,0,-0.0059,0.00006
-0.08,0.1,-0.25,0.64,-0.15,0.006,-0.0008,0.001,-0.0025,0.0064,-0.0015,0.00006
-0.09,0.76,0.09,-0.41,0.04,0.006,-0.0009,0.0076,0.0009,-0.0041,0.0004,0.00006
-0.38,0.51,-0.18,-0.25,-0.37,0.006,-0.0038,0.0051,-0.0018,-0.0025,-0.0037,0.00006
0.23,0.66,-0.52,-0.11,0.08,0.006,0.0023,0.0066,-0.0052,-0.0011,0.0008,0.00006
-0.73,-0.57,0.32,0.44,0.13,0.006,-0.0073,-0.0057,0.0032,0.0044,0.0013,0.00006
0.11,-0.05,0.44,-0.57,0.86,0.006,0.0011,-0.0005,0.0044,-0.0057,0.0086,0.00006
-1.48,-0.48,0.56,0.56,0.14,0.006,-0.0148,-0.0048,0.0056,0.0056,0.0014,0.00006
0.27,0.51,-0.2,-0.51,0.1,0.006,0.0027,0.0051,-0.002,-0.0051,0.001,0.00006
-1.02,-0.99,0.39,-0.12,0.52,0.006,-0.0102,-0.0099,0.0039,-0.0012,0.0052,0.00006
0.58,-0.19,-0.51,-0.17,-0.56,0.006,0.0058,-0.0019,-0.0051,-0.0017,-0.0056,0.00006
0.07,-0.23,-0.24,-0.21,0.01,0.006,0.0007,-0.0023,-0.0024,-0.0021,0.0001,0.00006
0.36,0.45,-0.35,-0.01,-0.53,0.008,0.0036,0.0045,-0.0035,-0.0001,-0.0053,0.00008
-0.44,0.75,0.08,-0.31,0.46,0.008,-0.0044,0.0075,0.0008,-0.0031,0.0046,0.00008
0.87,0.39,-0.4,0.35,-0.17,0.008,0.0087,0.0039,-0.004,0.0035,-0.0017,0.00008
0.87,0,-0.37,-0.23,-0.12,0.008,0.0087,0,-0.0037,-0.0023,-0.0012,0.00008
0.93,-0.28,0.77,0,-0.19,0.008,0.0093,-0.0028,0.0077,0,-0.0019,0.00008
0.21,-0.84,-0.08,0.1,0.27,0.008,0.0021,-0.0084,-0.0008,0.001,0.0027,0.00008
-0.69,-0.05,-0.52,-0.09,-0.32,0.008,-0.0069,-0.0005,-0.0052,-0.0009,-0.0032,0.00008
0.86,-0.41,-1.09,-0.02,-0.49,0.008,0.0086,-0.0041,-0.0109,-0.0002,-0.0049,0.00008
0.08,-0.17,-0.28,0.35,0.19,0.008,0.0008,-0.0017,-0.0028,0.0035,0.0019,0.00008
-0.16,-0.61,0.84,-0.2,-0.16,0.008,-0.0016,-0.0061,0.0084,-0.002,-0.0016,0.00008
0.48,0.15,-0.69,0.13,-0.23,0.008,0.0048,0.0015,-0.0069,0.0013,-0.0023,0.00008
0.27,-0.14,0.6,-0.16,-0.14,0.008,0.0027,-0.0014,0.006,-0.0016,-0.0014,0.00008
-0.34,0.93,-0.37,0.21,0.04,0.008,-0.0034,0.0093,-0.0037,0.0021,0.0004,0.00008
-0.1,-0.16,0.08,0.09,-0.24,0.008,-0.001,-0.0016,0.0008,0.0009,-0.0024,0.00008
0.15,-0.18,0.37,-0.21,-0.2,0.008,0.0015,-0.0018,0.0037,-0.0021,-0.002,0.00008
0.22,-1.33,0.52,0.46,0.1,0.008,0.0022,-0.0133,0.0052,0.0046,0.001,0.00008
0.83,-0.58,-1.21,0.05,-0.31,0.008,0.0083,-0.0058,-0.0121,0.0005,-0.0031,0.00008
-0.2,0.75,0.61,-0.02,0.61,0.008,-0.002,0.0075,0.0061,-0.0002,0.0061,0.00008
-0.82,-1.2,1.15,0.51,0.52,0.008,-0.0082,-0.012,0.0115,0.0051,0.0052,0.00008
-0.7,-0.02,1.67,0.25,1.01,0.008,-0.007,-0.0002,0.0167,0.0025,0.0101,0.00008
0.51,0.69,-0.96,0.31,0.27,0.008,0.0051,0.0069,-0.0096,0.0031,0.0027,0.00008
-0.13,0.01,-0.3,-0.17,-0.74,0.007,-0.0013,0.0001,-0.003,-0.0017,-0.0074,0.00007
0.67,0.22,-0.73,-0.03,-0.57,0.007,0.0067,0.0022,-0.0073,-0.0003,-0.0057,0.00007
0.31,-0.92,0.56,0.63,0.37,0.007,0.0031,-0.0092,0.0056,0.0063,0.0037,0.00007
0.46,0.23,-0.33,-0.29,-0.22,0.007,0.0046,0.0023,-0.0033,-0.0029,-0.0022,0.00007
0.29,-0.05,-0.14,-0.33,-0.12,0.007,0.0029,-0.0005,-0.0014,-0.0033,-0.0012,0.00007
-0.04,-0.13,0.22,-0.07,-0.06,0.007,-0.0004,-0.0013,0.0022,-0.0007,-0.0006,0.00007
-0.05,0.34,-0.32,0.06,-0.26,0.007,-0.0005,0.0034,-0.0032,0.0006,-0.0026,0.00007
-0.6,0.34,-0.23,-0.27,0.25,0.007,-0.006,0.0034,-0.0023,-0.0027,0.0025,0.00007
-0.46,-0.22,-0.31,0.32,-0.01,0.007,-0.0046,-0.0022,-0.0031,0.0032,-0.0001,0.00007
0.69,0.31,0.23,0.36,0.2,0.007,0.0069,0.0031,0.0023,0.0036,0.002,0.00007
-0.91,-0.53,-0.11,0.66,-0.11,0.007,-0.0091,-0.0053,-0.0011,0.0066,-0.0011,0.00007
0.86,-0.04,0.27,-0.08,0.4,0.007,0.0086,-0.0004,0.0027,-0.0008,0.004,0.00007
0.3,0.12,0.04,0.19,0.15,0.007,0.003,0.0012,0.0004,0.0019,0.0015,0.00007
0.25,0.15,0.18,0.09,0.15,0.007,0.0025,0.0015,0.0018,0.0009,0.0015,0.00007
0.33,0.9,0.14,-0.21,-0.22,0.007,0.0033,0.009,0.0014,-0.0021,-0.0022,0.00007
0.05,0.3,-0.46,-0.51,-0.29,0.007,0.0005,0.003,-0.0046,-0.0051,-0.0029,0.00007
-0.19,-0.1,-0.32,0,-0.17,0.007,-0.0019,-0.001,-0.0032,0,-0.0017,0.00007
0.62,-0.1,-0.51,-0.32,-0.19,0.007,0.0062,-0.001,-0.0051,-0.0032,-0.0019,0.00007
0.74,-0.62,-0.11,-0.2,-0.35,0.007,0.0074,-0.0062,-0.0011,-0.002,-0.0035,0.00007
-0.01,-0.13,-0.29,0.12,-0.05,0.007,-0.0001,-0.0013,-0.0029,0.0012,-0.0005,0.00007
0.56,-0.14,-0.59,-0.15,-0.3,0.007,0.0056,-0.0014,-0.0059,-0.0015,-0.003,0.00007
-0.41,0.23,-0.43,-0.24,-0.12,0.007,-0.0041,0.0023,-0.0043,-0.0024,-0.0012,0.00007
0.08,0.45,-0.43,0.18,-0.14,0.007,0.0008,0.0045,-0.0043,0.0018,-0.0014,0.00007
-0.11,-0.32,-0.08,-0.01,-0.16,0.008,-0.0011,-0.0032,-0.0008,-0.0001,-0.0016,0.00008
-0.41,-0.04,0.7,0.45,0.57,0.008,-0.0041,-0.0004,0.007,0.0045,0.0057,0.00008
-0.44,-0.39,-0.12,0.43,0.33,0.008,-0.0044,-0.0039,-0.0012,0.0043,0.0033,0.00008
-0.18,0.07,-0.21,0.02,0.02,0.008,-0.0018,0.0007,-0.0021,0.0002,0.0002,0.00008
0.23,0.07,-0.33,0.04,-0.25,0.008,0.0023,0.0007,-0.0033,0.0004,-0.0025,0.00008
0.37,-0.33,-0.21,-0.11,-0.38,0.008,0.0037,-0.0033,-0.0021,-0.0011,-0.0038,0.00008
0.03,-0.13,-0.06,0.03,0.54,0.008,0.0003,-0.0013,-0.0006,0.0003,0.0054,0.00008
0.45,-0.49,-0.36,0.08,-0.03,0.008,0.0045,-0.0049,-0.0036,0.0008,-0.0003,0.00008
0.12,0.31,0.25,-0.12,-0.03,0.008,0.0012,0.0031,0.0025,-0.0012,-0.0003,0.00008
-0.71,-0.36,0.92,0.29,0.73,0.008,-0.0071,-0.0036,0.0092,0.0029,0.0073,0.00008
0.57,0.03,-0.53,-0.25,-0.23,0.008,0.0057,0.0003,-0.0053,-0.0025,-0.0023,0.00008
0.06,-0.5,1.17,-0.49,-0.03,0.008,0.0006,-0.005,0.0117,-0.0049,-0.0003,0.00008
0.77,0.28,-0.18,0.02,-0.08,0.008,0.0077,0.0028,-0.0018,0.0002,-0.0008,0.00008
-0.13,-0.43,0.39,0.22,0.66,0.008,-0.0013,-0.0043,0.0039,0.0022,0.0066,0.00008
-0.31,-0.06,-0.88,-0.42,-0.28,0.008,-0.0031,-0.0006,-0.0088,-0.0042,-0.0028,0.00008
-0.05,0.21,-0.44,-0.33,-0.07,0.008,-0.0005,0.0021,-0.0044,-0.0033,-0.0007,0.00008
-0.4,-0.48,-0.59,0.51,0.1,0.008,-0.004,-0.0048,-0.0059,0.0051,0.001,0.00008
0.27,-0.34,-0.57,0.1,-0.34,0.008,0.0027,-0.0034,-0.0057,0.001,-0.0034,0.00008
-0.03,0.35,-0.19,0.13,0.18,0.008,-0.0003,0.0035,-0.0019,0.0013,0.0018,0.00008
0.16,-1.62,0.38,-0.16,0.06,0.008,0.0016,-0.0162,0.0038,-0.0016,0.0006,0.00008
-0.21,-0.95,0.67,0.11,0.36,0.008,-0.0021,-0.0095,0.0067,0.0011,0.0036,0.00008
0.2,0.91,0.43,-0.36,-0.21,0.008,0.002,0.0091,0.0043,-0.0036,-0.0021,0.00008
-0.93,-0.81,1.55,0.12,0.76,0.008,-0.0093,-0.0081,0.0155,0.0012,0.0076,0.00008
-0.64,-0.38,0.4,-0.37,0.41,0.008,-0.0064,-0.0038,0.004,-0.0037,0.0041,0.00008
-0.17,-0.23,1.19,0.49,0.64,0.008,-0.0017,-0.0023,0.0119,0.0049,0.0064,0.00008
-0.18,-0.39,0.17,-0.49,0.2,0.008,-0.0018,-0.0039,0.0017,-0.0049,0.002,0.00008
-3.33,0.4,1.15,0.23,0.78,0.008,-0.0333,0.004,0.0115,0.0023,0.0078,0.00008
-1.96,0.35,-0.88,0.42,-0.57,0.008,-0.0196,0.0035,-0.0088,0.0042,-0.0057,0.00008
1.38,-1.11,-1.69,0.07,-0.48,0.008,0.0138,-0.0111,-0.0169,0.0007,-0.0048,0.00008
-0.48,0.99,0.47,0.38,0.5,0.008,-0.0048,0.0099,0.0047,0.0038,0.005,0.00008
2.24,0.56,-1.46,-0.19,-0.68,0.008,0.0224,0.0056,-0.0146,-0.0019,-0.0068,0.00008
-0.08,-0.6,0.19,-0.26,0.14,0.008,-0.0008,-0.006,0.0019,-0.0026,0.0014,0.00008
-1.54,-0.54,0.53,-0.4,0.35,0.008,-0.0154,-0.0054,0.0053,-0.004,0.0035,0.00008
-0.25,-1.25,0.8,0.39,0.55,0.008,-0.0025,-0.0125,0.008,0.0039,0.0055,0.00008
-0.38,0.33,-1.19,1.09,-0.18,0.008,-0.0038,0.0033,-0.0119,0.0109,-0.0018,0.00008
-0.62,-0.21,-0.33,0.14,-0.11,0.008,-0.0062,-0.0021,-0.0033,0.0014,-0.0011,0.00008
-3.33,-0.81,0.64,0.3,1.26,0.008,-0.0333,-0.0081,0.0064,0.003,0.0126,0.00008
1.93,0.32,-0.73,-0.15,-1.08,0.008,0.0193,0.0032,-0.0073,-0.0015,-0.0108,0.00008
-1.65,0.57,0.37,-0.36,0.51,0.008,-0.0165,0.0057,0.0037,-0.0036,0.0051,0.00008
-0.77,-0.08,1.64,-0.05,0.98,0.008,-0.0077,-0.0008,0.0164,-0.0005,0.0098,0.00008
1.66,0.44,0.1,0.36,0.36,0.008,0.0166,0.0044,0.001,0.0036,0.0036,0.00008
1.22,-0.72,-0.69,-0.32,-0.94,0.008,0.0122,-0.0072,-0.0069,-0.0032,-0.0094,0.00008
1.29,1.19,-1.11,-0.2,-0.51,0.008,0.0129,0.0119,-0.0111,-0.002,-0.0051,0.00008
-0.53,0.86,0.64,-0.41,0.23,0.008,-0.0053,0.0086,0.0064,-0.0041,0.0023,0.00008
0.4,-0.88,1.56,-0.52,0.77,0.008,0.004,-0.0088,0.0156,-0.0052,0.0077,0.00008
0.58,-0.15,0.03,0.29,0.18,0.008,0.0058,-0.0015,0.0003,0.0029,0.0018,0.00008
2.11,-0.49,-1.02,-0.35,-0.77,0.008,0.0211,-0.0049,-0.0102,-0.0035,-0.0077,0.00008
-0.28,-0.14,0.23,0.43,0.3,0.008,-0.0028,-0.0014,0.0023,0.0043,0.003,0.00008
-1.04,-0.85,0.39,0.56,0.72,0.008,-0.0104,-0.0085,0.0039,0.0056,0.0072,0.00008
-2.06,0.08,0.98,0.5,0.89,0.008,-0.0206,0.0008,0.0098,0.005,0.0089,0.00008
-0.13,-0.07,0.07,0.21,-0.31,0.008,-0.0013,-0.0007,0.0007,0.0021,-0.0031,0.00008
-0.77,0.02,-0.19,0.54,0.13,0.008,-0.0077,0.0002,-0.0019,0.0054,0.0013,0.00008
1.18,0.32,-0.56,-0.79,-0.69,0.008,0.0118,0.0032,-0.0056,-0.0079,-0.0069,0.00008
0.15,-0.03,-0.01,-0.78,0.18,0.008,0.0015,-0.0003,-0.0001,-0.0078,0.0018,0.00008
-1.88,-0.34,2.33,0.13,1.24,0.008,-0.0188,-0.0034,0.0233,0.0013,0.0124,0.00008
-1.85,0,-0.62,-0.33,-0.28,0.008,-0.0185,0,-0.0062,-0.0033,-0.0028,0.00008
0.51,0.95,-0.29,-0.36,0,0.008,0.0051,0.0095,-0.0029,-0.0036,0,0.00008
-0.55,0.74,-0.57,0.31,-0.05,0.008,-0.0055,0.0074,-0.0057,0.0031,-0.0005,0.00008
1.62,-0.71,-0.18,-0.45,-0.74,0.008,0.0162,-0.0071,-0.0018,-0.0045,-0.0074,0.00008
0.11,-1.05,0.29,0.6,0.11,0.008,0.0011,-0.0105,0.0029,0.006,0.0011,0.00008
2.42,0.32,-1.27,0.12,-0.94,0.008,0.0242,0.0032,-0.0127,0.0012,-0.0094,0.00008
-0.22,-0.21,-0.18,-0.4,0.03,0.008,-0.0022,-0.0021,-0.0018,-0.004,0.0003,0.00008
0.78,-0.38,-0.38,0.25,-0.24,0.008,0.0078,-0.0038,-0.0038,0.0025,-0.0024,0.00008
1.13,-0.12,-0.7,-0.3,-0.58,0.01,0.0113,-0.0012,-0.007,-0.003,-0.0058,0.0001
-3.45,-1.04,-0.1,-0.16,0.91,0.01,-0.0345,-0.0104,-0.001,-0.0016,0.0091,0.0001
-0.16,-0.07,-1,0.15,-0.3,0.01,-0.0016,-0.0007,-0.01,0.0015,-0.003,0.0001
-2.36,0.27,1.29,-0.5,0.61,0.01,-0.0236,0.0027,0.0129,-0.005,0.0061,0.0001
0.1,-0.42,-1.57,0.33,-0.3,0.01,0.001,-0.0042,-0.0157,0.0033,-0.003,0.0001
-0.08,-0.17,-0.34,0.13,-0.07,0.01,-0.0008,-0.0017,-0.0034,0.0013,-0.0007,0.0001
0.68,0.49,-0.13,-0.23,-0.11,0.01,0.0068,0.0049,-0.0013,-0.0023,-0.0011,0.0001
-0.26,-1.54,-0.17,0.18,0.03,0.01,-0.0026,-0.0154,-0.0017,0.0018,0.0003,0.0001
-1.89,0.07,0.6,-0.24,0.6,0.01,-0.0189,0.0007,0.006,-0.0024,0.006,0.0001
-2.13,-0.13,0.99,0.28,0.22,0.01,-0.0213,-0.0013,0.0099,0.0028,0.0022,0.0001
-0.03,-0.06,-0.56,0.92,-0.48,0.01,-0.0003,-0.0006,-0.0056,0.0092,-0.0048,0.0001
-1.58,-0.61,0.18,-0.37,0.42,0.01,-0.0158,-0.0061,0.0018,-0.0037,0.0042,0.0001
-1.62,-0.12,0.78,0.57,-0.06,0.01,-0.0162,-0.0012,0.0078,0.0057,-0.0006,0.0001
-2.17,-0.54,0.83,0.11,0.66,0.01,-0.0217,-0.0054,0.0083,0.0011,0.0066,0.0001
-2.55,0.9,-0.45,-0.39,-0.36,0.01,-0.0255,0.009,-0.0045,-0.0039,-0.0036,0.0001
5.06,-0.16,-1.07,-0.18,-1.07,0.01,0.0506,-0.0016,-0.0107,-0.0018,-0.0107,0.0001
0.78,-0.71,-0.09,-0.12,0.1,0.01,0.0078,-0.0071,-0.0009,-0.0012,0.001,0.0001
-0.03,0.73,0.24,-0.35,-0.07,0.01,-0.0003,0.0073,0.0024,-0.0035,-0.0007,0.0001
0.9,-0.13,-0.47,-0.08,-0.12,0.01,0.009,-0.0013,-0.0047,-0.0008,-0.0012,0.0001
0.23,0.73,1.15,-0.13,0.26,0.01,0.0023,0.0073,0.0115,-0.0013,0.0026,0.0001
-2.45,0.52,1.23,-0.25,0.91,0.01,-0.0245,0.0052,0.0123,-0.0025,0.0091,0.0001
3.55,0.39,-0.74,-0.09,-0.58,0.01,0.0355,0.0039,-0.0074,-0.0009,-0.0058,0.0001
0.94,0.82,-0.67,-0.7,-0.41,0.01,0.0094,0.0082,-0.0067,-0.007,-0.0041,0.0001
1.01,0.44,-0.53,0.35,-0.09,0.01,0.0101,0.0044,-0.0053,0.0035,-0.0009,0.0001
0.56,0.51,-0.04,0.09,-0.18,0.01,0.0056,0.0051,-0.0004,0.0009,-0.0018,0.0001
0.42,-0.02,-0.41,-0.07,-0.04,0.01,0.0042,-0.0002,-0.0041,-0.0007,-0.0004,0.0001
-0.01,0.2,0.29,0.23,0.25,0.01,-0.0001,0.002,0.0029,0.0023,0.0025,0.0001
